subject_id,family,model,k_self,k_other,beta_self,beta_other,NLL,AIC,BIC
8987,linear,2K1B,8.45577601525264e-08,0.749996338533895,18.921516233651,18.921516233651,10.3972158051876,26.7944316103752,32.4080346430988
9045,linear,2K1B,0.263220911055343,0.765400388754726,3.15166656189979,3.15166656189979,14.7935544492657,35.5871088985314,41.200711931255
9203,linear,2K1B,4.2549619120819e-08,0.976383628994936,18.8035412863448,18.8035412863448,11.0903629989045,28.180725997809,33.7943290305327
9350,linear,2K1B,4.2549619120819e-08,0.976383628994936,18.8035412863448,18.8035412863448,11.0903629989045,28.180725997809,33.7943290305327
9477,linear,2K1B,7.1346819787909e-08,0.749995141873092,18.6886028949529,18.6886028949529,7.62462708584582,21.2492541716916,26.8628572044153
9585,linear,2K1B,4.2549619120819e-08,0.976383628994936,18.8035412863448,18.8035412863448,11.0903629989045,28.180725997809,33.7943290305327
9593,linear,2K1B,5.29830128286791e-07,0.572574272648726,1.57001836332878,1.57001836332878,20.3368581135859,46.6737162271718,52.2873192598954
9620,linear,2K1B,1.15749774282915e-07,0.738129083284601,2.14704596345365,2.14704596345365,17.2587533914246,40.5175067828492,46.1311098155729
9779,linear,2K1B,0.0132816886795267,0.756108364745618,0.898476279197843,0.898476279197843,26.0597776658112,58.1195553316224,63.7331583643461
155,linear,2K2B,1.84101620116636e-07,0.718317172923065,1.20457101834684,1.0585901906418,28.4947875648557,64.9895751297115,72.474379173343
332,linear,2K2B,5.32750554448549e-09,0.838709168698107,0.839116755457341,1.17974533754697,29.0782067380783,66.1564134761565,73.6412175197881
548,linear,2K2B,5.94536354856652e-08,1.3137586213047,14.1344330636693,7.54503081889507,20.7944292155355,49.5888584310711,57.0736624747026
849,linear,2K2B,1.88680735525298e-08,0.753764354650767,42.1662692694636,20.749794527803,20.1012761922059,48.2025523844117,55.6873564280433
893,linear,2K2B,5.66295574944234e-08,1.3122661966777,14.0970954009947,7.48574200183835,22.1807237977552,52.3614475955105,59.846251639142
974,linear,2K2B,0.321442421613504,0.75000772512151,1.73157674530723,49.9996001350911,24.256061535218,56.512123070436,63.9969271140676
1019,linear,2K2B,1.49999980118955,0.749178350037439,0.821698987383153,11.7563470650557,23.6279339002695,55.255867800539,62.7406718441706
1083,linear,2K2B,0.183548341066692,0.775941280901451,0.514127658236457,49.3661637121688,31.1673886869891,70.3347773739782,77.8195814176098
1126,linear,2K2B,3.25512507248573e-08,0.781085825500649,1.34621428148489,1.3002698087366,23.1882698383481,54.3765396766963,61.8613437203278
