subject_id,family,model,k_self,k_other,beta_self,beta_other,NLL,AIC,BIC
2411,linear,1K1B,-1.87870379260781,-1.87870379260781,0.446314137449386,0.446314137449386,11.952704039963,27.9054080799259,31.6478101017417
2431,linear,1K1B,-0.838289125951589,-0.838289125951589,0.494702215369589,0.494702215369589,20.5366226918876,45.0732453837751,48.8156474055909
2690,linear,1K1B,-0.15931426019291,-0.15931426019291,0.963112598557617,0.963112598557617,22.5076283563156,49.0152567126312,52.757658734447
2803,linear,1K1B,-1364801809.99349,-1364801809.99349,-3.86145748685984e-10,-3.86145748685984e-10,24.3711145496795,52.7422290993591,56.4846311211748
2854,linear,1K1B,-7.52927490234374,-7.52927490234374,6.50934509277342,6.50934509277342,-0,4,7.74240202181578
2899,linear,1K1B,-4.25674994221596,-4.25674994221596,0.106579996804452,0.106579996804452,21.8934398381425,47.786879676285,51.5292816981007
2959,linear,1K1B,-0.645502900932466,-0.645502900932466,0.389085904487297,0.389085904487297,24.3902040301105,52.780408060221,56.5228100820368
2998,linear,1K1B,0.297701445576238,0.297701445576238,1.18013946934677,1.18013946934677,27.8016277945365,59.6032555890731,63.3456576108888
3103,linear,1K1B,0.029470326972996,0.029470326972996,1.90119323010848,1.90119323010848,18.5419574650079,41.0839149300159,44.8263169518316
3178,linear,1K1B,-0.993708743260096,-0.993708743260096,0.634183888830405,0.634183888830405,15.7714135564823,35.5428271129647,39.2852291347805
3210,linear,1K1B,-3689538969.72837,-3689538969.72837,5.33475412611099e-10,5.33475412611099e-10,5.75282511871359,15.5056502374272,19.248052259243
3228,linear,1K1B,-1.06962949606194,-1.06962949606194,0.830542929002192,0.830542929002192,10.9783787954622,25.9567575909244,29.6991596127401
3472,linear,1K1B,-0.0310067815202643,-0.0310067815202643,26.6418384814684,26.6418384814684,5.92446992823889,15.8489398564778,19.5913418782936
3624,linear,1K1B,0.381332811989047,0.381332811989047,2.43998255298776,2.43998255298776,17.2173185541148,38.4346371082295,42.1770391300453
3771,linear,1K1B,-2541184041.66342,-2541184041.66342,6.50578384567997e-10,6.50578384567997e-10,7.55043990812142,19.1008798162428,22.8432818380586
3928,linear,1K1B,-1.10418711910342,-1.10418711910342,0.734714974314573,0.734714974314573,10.3067520752096,24.6135041504193,28.3559061722351
4164,linear,1K1B,-19.231446934205,-19.231446934205,0.0354140854490935,0.0354140854490935,18.5173014633828,41.0346029267656,44.7770049485814
